domain,layer_num,head,rf,correct,source
AIMP2_4apes,1,1,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head1_tree.nwk
AIMP2_4apes,1,10,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head10_tree.nwk
AIMP2_4apes,1,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head11_tree.nwk
AIMP2_4apes,1,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head12_tree.nwk
AIMP2_4apes,1,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head13_tree.nwk
AIMP2_4apes,1,14,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head14_tree.nwk
AIMP2_4apes,1,15,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head15_tree.nwk
AIMP2_4apes,1,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head16_tree.nwk
AIMP2_4apes,1,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head17_tree.nwk
AIMP2_4apes,1,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head18_tree.nwk
AIMP2_4apes,1,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head19_tree.nwk
AIMP2_4apes,1,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head2_tree.nwk
AIMP2_4apes,1,20,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head20_tree.nwk
AIMP2_4apes,1,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head3_tree.nwk
AIMP2_4apes,1,4,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head4_tree.nwk
AIMP2_4apes,1,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head5_tree.nwk
AIMP2_4apes,1,6,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head6_tree.nwk
AIMP2_4apes,1,7,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head7_tree.nwk
AIMP2_4apes,1,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head8_tree.nwk
AIMP2_4apes,1,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer1/AIMP2_4apes_layer1_head9_tree.nwk
AIMP2_4apes,10,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head1_tree.nwk
AIMP2_4apes,10,10,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head10_tree.nwk
AIMP2_4apes,10,11,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head11_tree.nwk
AIMP2_4apes,10,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head12_tree.nwk
AIMP2_4apes,10,13,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head13_tree.nwk
AIMP2_4apes,10,14,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head14_tree.nwk
AIMP2_4apes,10,15,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head15_tree.nwk
AIMP2_4apes,10,16,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head16_tree.nwk
AIMP2_4apes,10,17,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head17_tree.nwk
AIMP2_4apes,10,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head18_tree.nwk
AIMP2_4apes,10,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head19_tree.nwk
AIMP2_4apes,10,2,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head2_tree.nwk
AIMP2_4apes,10,20,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head20_tree.nwk
AIMP2_4apes,10,3,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head3_tree.nwk
AIMP2_4apes,10,4,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head4_tree.nwk
AIMP2_4apes,10,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head5_tree.nwk
AIMP2_4apes,10,6,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head6_tree.nwk
AIMP2_4apes,10,7,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head7_tree.nwk
AIMP2_4apes,10,8,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head8_tree.nwk
AIMP2_4apes,10,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer10/AIMP2_4apes_layer10_head9_tree.nwk
AIMP2_4apes,11,1,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head1_tree.nwk
AIMP2_4apes,11,10,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head10_tree.nwk
AIMP2_4apes,11,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head11_tree.nwk
AIMP2_4apes,11,12,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head12_tree.nwk
AIMP2_4apes,11,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head13_tree.nwk
AIMP2_4apes,11,14,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head14_tree.nwk
AIMP2_4apes,11,15,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head15_tree.nwk
AIMP2_4apes,11,16,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head16_tree.nwk
AIMP2_4apes,11,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head17_tree.nwk
AIMP2_4apes,11,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head18_tree.nwk
AIMP2_4apes,11,19,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head19_tree.nwk
AIMP2_4apes,11,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head2_tree.nwk
AIMP2_4apes,11,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head20_tree.nwk
AIMP2_4apes,11,3,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head3_tree.nwk
AIMP2_4apes,11,4,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head4_tree.nwk
AIMP2_4apes,11,5,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head5_tree.nwk
AIMP2_4apes,11,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head6_tree.nwk
AIMP2_4apes,11,7,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head7_tree.nwk
AIMP2_4apes,11,8,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head8_tree.nwk
AIMP2_4apes,11,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer11/AIMP2_4apes_layer11_head9_tree.nwk
AIMP2_4apes,12,1,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head1_tree.nwk
AIMP2_4apes,12,10,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head10_tree.nwk
AIMP2_4apes,12,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head11_tree.nwk
AIMP2_4apes,12,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head12_tree.nwk
AIMP2_4apes,12,13,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head13_tree.nwk
AIMP2_4apes,12,14,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head14_tree.nwk
AIMP2_4apes,12,15,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head15_tree.nwk
AIMP2_4apes,12,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head16_tree.nwk
AIMP2_4apes,12,17,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head17_tree.nwk
AIMP2_4apes,12,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head18_tree.nwk
AIMP2_4apes,12,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head19_tree.nwk
AIMP2_4apes,12,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head2_tree.nwk
AIMP2_4apes,12,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head20_tree.nwk
AIMP2_4apes,12,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head3_tree.nwk
AIMP2_4apes,12,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head4_tree.nwk
AIMP2_4apes,12,5,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head5_tree.nwk
AIMP2_4apes,12,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head6_tree.nwk
AIMP2_4apes,12,7,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head7_tree.nwk
AIMP2_4apes,12,8,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head8_tree.nwk
AIMP2_4apes,12,9,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer12/AIMP2_4apes_layer12_head9_tree.nwk
AIMP2_4apes,13,1,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head1_tree.nwk
AIMP2_4apes,13,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head10_tree.nwk
AIMP2_4apes,13,11,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head11_tree.nwk
AIMP2_4apes,13,12,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head12_tree.nwk
AIMP2_4apes,13,13,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head13_tree.nwk
AIMP2_4apes,13,14,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head14_tree.nwk
AIMP2_4apes,13,15,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head15_tree.nwk
AIMP2_4apes,13,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head16_tree.nwk
AIMP2_4apes,13,17,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head17_tree.nwk
AIMP2_4apes,13,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head18_tree.nwk
AIMP2_4apes,13,19,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head19_tree.nwk
AIMP2_4apes,13,2,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head2_tree.nwk
AIMP2_4apes,13,20,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head20_tree.nwk
AIMP2_4apes,13,3,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head3_tree.nwk
AIMP2_4apes,13,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head4_tree.nwk
AIMP2_4apes,13,5,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head5_tree.nwk
AIMP2_4apes,13,6,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head6_tree.nwk
AIMP2_4apes,13,7,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head7_tree.nwk
AIMP2_4apes,13,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head8_tree.nwk
AIMP2_4apes,13,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer13/AIMP2_4apes_layer13_head9_tree.nwk
AIMP2_4apes,14,1,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer14/AIMP2_4apes_layer14_head1_tree.nwk
AIMP2_4apes,14,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer14/AIMP2_4apes_layer14_head10_tree.nwk
AIMP2_4apes,14,11,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer14/AIMP2_4apes_layer14_head11_tree.nwk
AIMP2_4apes,14,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer14/AIMP2_4apes_layer14_head12_tree.nwk
AIMP2_4apes,14,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer14/AIMP2_4apes_layer14_head13_tree.nwk
AIMP2_4apes,14,14,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer14/AIMP2_4apes_layer14_head14_tree.nwk
AIMP2_4apes,14,15,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer14/AIMP2_4apes_layer14_head15_tree.nwk
AIMP2_4apes,14,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer14/AIMP2_4apes_layer14_head16_tree.nwk
AIMP2_4apes,14,17,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/AIMP2_4apes/AIMP2_4apes/layer14/AIMP2_4apes_layer14_head17_tree.nwk
